NACA 1224
    1.000000      0.2520000E-02
   0.9882505      0.6084946E-02
   0.9732646      0.1055778E-01
   0.9566979      0.1540841E-01
   0.9386053      0.2059625E-01
   0.9191333      0.2605554E-01
   0.8984949      0.3170548E-01
   0.8769293      0.3746342E-01
   0.8546645      0.4325556E-01
   0.8318947      0.4902213E-01
   0.8087739      0.5471776E-01
   0.7854196      0.6030907E-01
   0.7619200      0.6577160E-01
   0.7383421      0.7108689E-01
   0.7147384      0.7624033E-01
   0.6911517      0.8121960E-01
   0.6676185      0.8601363E-01
   0.6441712      0.9061203E-01
   0.6208398      0.9500464E-01
   0.5976527      0.9918140E-01
   0.5746372      0.1031322    
   0.5518203      0.1068471    
   0.5292285      0.1103160    
   0.5068885      0.1135291    
   0.4848268      0.1164769    
   0.4630705      0.1191502    
   0.4416471      0.1215405    
   0.4205851      0.1236401    
   0.3999137      0.1254422    
   0.3796636      0.1269413    
   0.3598668      0.1281336    
   0.3405568      0.1290171    
   0.3217687      0.1295919    
   0.3035386      0.1298609    
   0.2859033      0.1298298    
   0.2688992      0.1295078    
   0.2525611      0.1289072    
   0.2369203      0.1280440    
   0.2220033      0.1269372    
   0.2078295      0.1256085    
   0.1944124      0.1240748    
   0.1817274      0.1223005    
   0.1697085      0.1202975    
   0.1583126      0.1180898    
   0.1475084      0.1157006    
   0.1372713      0.1131519    
   0.1275799      0.1104648    
   0.1184143      0.1076589    
   0.1097547      0.1047528    
   0.1015812      0.1017632    
   0.9387340E-01  0.9870514E-01
   0.8661041E-01  0.9559197E-01
   0.7977131E-01  0.9243529E-01
   0.7333524E-01  0.8924498E-01
   0.6728166E-01  0.8602936E-01
   0.6159065E-01  0.8279531E-01
   0.5624308E-01  0.7954838E-01
   0.5122078E-01  0.7629300E-01
   0.4650670E-01  0.7303257E-01
   0.4208493E-01  0.6976969E-01
   0.3794081E-01  0.6650622E-01
   0.3406091E-01  0.6324348E-01
   0.3043305E-01  0.5998232E-01
   0.2704626E-01  0.5672331E-01
   0.2389073E-01  0.5346677E-01
   0.2095780E-01  0.5021293E-01
   0.1823984E-01  0.4696201E-01
   0.1573018E-01  0.4371432E-01
   0.1342304E-01  0.4047034E-01
   0.1131343E-01  0.3723082E-01
   0.9396952E-02  0.3399685E-01
   0.7669760E-02  0.3076993E-01
   0.6128345E-02  0.2755201E-01
   0.4769393E-02  0.2434554E-01
   0.3589605E-02  0.2115347E-01
   0.2585533E-02  0.1797929E-01
   0.1753396E-02  0.1482686E-01
   0.1088924E-02  0.1170028E-01
   0.5874370E-03  0.8604866E-02
   0.2431437E-03  0.5542907E-02
   0.5024994E-04  0.2522746E-02
   0.1587890E-05 -0.4484791E-03
   0.9360728E-04 -0.3423507E-02
   0.3349077E-03 -0.6435859E-02
   0.7342806E-03 -0.9469725E-02
   0.1300036E-02 -0.1251915E-01
   0.2039784E-02 -0.1557791E-01
   0.2959879E-02 -0.1863831E-01
   0.4065762E-02 -0.2169344E-01
   0.5361768E-02 -0.2473649E-01
   0.6851329E-02 -0.2776125E-01
   0.8537137E-02 -0.3076222E-01
   0.1042139E-01 -0.3373478E-01
   0.1250610E-01 -0.3667527E-01
   0.1479336E-01 -0.3958099E-01
   0.1728570E-01 -0.4245016E-01
   0.1998636E-01 -0.4528188E-01
   0.2289955E-01 -0.4807596E-01
   0.2603070E-01 -0.5083289E-01
   0.2938669E-01 -0.5355363E-01
   0.3297606E-01 -0.5623955E-01
   0.3680920E-01 -0.5889229E-01
   0.4089860E-01 -0.6151364E-01
   0.4525898E-01 -0.6410548E-01
   0.4990762E-01 -0.6666965E-01
   0.5486454E-01 -0.6920788E-01
   0.6015278E-01 -0.7172168E-01
   0.6579865E-01 -0.7421223E-01
   0.7183206E-01 -0.7668031E-01
   0.7828673E-01 -0.7912613E-01
   0.8520036E-01 -0.8154920E-01
   0.9261476E-01 -0.8394812E-01
   0.1005757     -0.8632042E-01
   0.1091323     -0.8866231E-01
   0.1183363     -0.9096839E-01
   0.1282401     -0.9323142E-01
   0.1388935     -0.9544209E-01
   0.1503400     -0.9758883E-01
   0.1626094     -0.9965777E-01
   0.1757094     -0.1016330    
   0.1896131     -0.1034969    
   0.2042452     -0.1052278    
   0.2195307     -0.1067374    
   0.2354653     -0.1079879    
   0.2520385     -0.1089677    
   0.2692359     -0.1096669    
   0.2870391     -0.1100776    
   0.3054269     -0.1101942    
   0.3243757     -0.1100131    
   0.3438603     -0.1095331    
   0.3638547     -0.1087551    
   0.3843319     -0.1076819    
   0.4052649     -0.1063179    
   0.4266264     -0.1046693    
   0.4483891     -0.1027432    
   0.4705257     -0.1005483    
   0.4930088     -0.9809364E-01
   0.5158111     -0.9538934E-01
   0.5389047     -0.9244581E-01
   0.5622620     -0.8927379E-01
   0.5858544     -0.8588419E-01
   0.6096533     -0.8228796E-01
   0.6336288     -0.7849597E-01
   0.6577502     -0.7451898E-01
   0.6819846     -0.7036765E-01
   0.7062966     -0.6605271E-01
   0.7306463     -0.6158522E-01
   0.7549871     -0.5697710E-01
   0.7792618     -0.5224208E-01
   0.8033975     -0.4739708E-01
   0.8272980     -0.4246420E-01
   0.8508352     -0.3747343E-01
   0.8738404     -0.3246556E-01
   0.8961008     -0.2749436E-01
   0.9173675     -0.2262612E-01
   0.9373823     -0.1793453E-01
   0.9559204     -0.1349042E-01
   0.9728349     -0.9349644E-02
   0.9880814     -0.5544374E-02
    1.000000     -0.2520000E-02
