NACA 1418
    1.000000      0.1890000E-02
   0.9897830      0.4364486E-02
   0.9767819      0.7466435E-02
   0.9624352      0.1082984E-01
   0.9467819      0.1442985E-01
   0.9299378      0.1822440E-01
   0.9120769      0.2216021E-01
   0.8933997      0.2618148E-01
   0.8741003      0.3023741E-01
   0.8543458      0.3428645E-01
   0.8342682      0.3829710E-01
   0.8139662      0.4224666E-01
   0.7935114      0.4611919E-01
   0.7729546      0.4990351E-01
   0.7523324      0.5359154E-01
   0.7316714      0.5717719E-01
   0.7109916      0.6065544E-01
   0.6903090      0.6402186E-01
   0.6696365      0.6727223E-01
   0.6489857      0.7040229E-01
   0.6283672      0.7340762E-01
   0.6077909      0.7628354E-01
   0.5872669      0.7902504E-01
   0.5668052      0.8162677E-01
   0.5464165      0.8408300E-01
   0.5261119      0.8638765E-01
   0.5059039      0.8853424E-01
   0.4858061      0.9051599E-01
   0.4658345      0.9232575E-01
   0.4460075      0.9395614E-01
   0.4263476      0.9539960E-01
   0.4068823      0.9664859E-01
   0.3876451      0.9769048E-01
   0.3686449      0.9850151E-01
   0.3498815      0.9907592E-01
   0.3313659      0.9940879E-01
   0.3131169      0.9949536E-01
   0.2951605      0.9933152E-01
   0.2775293      0.9891431E-01
   0.2602627      0.9824261E-01
   0.2434065      0.9731771E-01
   0.2270124      0.9614409E-01
   0.2111368      0.9473001E-01
   0.1958387      0.9308809E-01
   0.1811764      0.9123547E-01
   0.1672039      0.8919357E-01
   0.1539663      0.8698738E-01
   0.1414958      0.8464415E-01
   0.1298097      0.8219185E-01
   0.1189086      0.7965756E-01
   0.1087781      0.7706609E-01
   0.9939058E-01  0.7443894E-01
   0.9070857E-01  0.7179387E-01
   0.8268831E-01  0.6914478E-01
   0.7528275E-01  0.6650196E-01
   0.6844417E-01  0.6387254E-01
   0.6212607E-01  0.6126099E-01
   0.5628448E-01  0.5866965E-01
   0.5087873E-01  0.5609917E-01
   0.4587183E-01  0.5354891E-01
   0.4123058E-01  0.5101731E-01
   0.3692555E-01  0.4850209E-01
   0.3293084E-01  0.4600050E-01
   0.2922395E-01  0.4350949E-01
   0.2578550E-01  0.4102582E-01
   0.2259900E-01  0.3854622E-01
   0.1965064E-01  0.3606745E-01
   0.1692906E-01  0.3358649E-01
   0.1442518E-01  0.3110059E-01
   0.1213201E-01  0.2860746E-01
   0.1004439E-01  0.2610545E-01
   0.8158813E-02  0.2359370E-01
   0.6473124E-02  0.2107237E-01
   0.4986139E-02  0.1854288E-01
   0.3697207E-02  0.1600803E-01
   0.2605692E-02  0.1347220E-01
   0.1710354E-02  0.1094128E-01
   0.1008738E-02  0.8422399E-02
   0.4968785E-03  0.5924721E-02
   0.1681228E-03  0.3453981E-02
   0.1485996E-04  0.1028571E-02
   0.2622913E-04 -0.1363800E-02
   0.2049740E-03 -0.3791991E-02
   0.5644855E-03 -0.6256280E-02
   0.1114773E-02 -0.8739194E-02
   0.1864394E-02 -0.1123223E-01
   0.2818542E-02 -0.1372358E-01
